,lon,lat,angle,norm,pid_sub,pid_over,length,total_vel,vel,trench_vel,slab_vel_abs,slab_flux,slab_age,slab_thickness,vratio,slab_dip,segment_ID,curvature,density,relative_density,spreading_rate
0,136.23794464008026,32.78860728121625,-13.135374346606332,344.3591362405622,659.0,601106.0,4027.565168747988,0.0674632727581425,0.065698153395322,-0.0131162498588813,0.0517308241126325,2696.514798440476,15.874885421233133,41043.996810913086,0.8003558824559707,25.50306945611654,0.0,0.0,3256.6640639182647,-43.335936081735326,0.0196757259751262
1,16.164510111362816,37.505574356083024,4.272479756407477,225.5398518966792,701.0,307054.0,1648929.8917479205,0.0274152934570818,0.0139539870765276,-0.0363901436852757,-0.0048489204930589,1444.2211477397873,177.1280822753906,104152.91786193848,1.0,34.04641268761959,2.0,4.397236424663503e-05,3314.2187187471245,14.218718747124512,0.0100522266549039
2,25.539455291132374,34.38444428111298,-10.919756048464286,119.74244518700317,701.0,307071.0,1831604.8484555285,0.0126097437393925,0.0114559178631051,0.0008755151852887386,0.01267529193218005,1204.768493452453,214.06767750903012,105255.18655776978,0.9997213027092212,25.109165918882837,3.0,-3.8366423562424505e-05,3314.4903983286245,14.490398328624224,0.0055583502813228
3,13.284997492018826,47.67749244524784,11.061640153844111,159.52362428239255,301.0,331027.0,1056663.976050303,0.0038918095511713,0.0036775687162622,-0.003274784765154,-0.0020271182515537,371.18349647268695,131.41229248046875,100994.11010742188,1.0,40.32814654411295,4.0,4.4255597277227e-06,3313.37095732786,13.370957327859742,0.0085603082552552
4,-141.06358436845272,59.90950658372243,-47.668988903628644,28.747262226376762,901.0,101.0,372366.9820459859,0.04503308340311215,0.03012695218211215,-0.01959494477928525,0.010854259521275451,1720.006116154073,31.45397636346161,57770.609855651855,0.3495527267599901,5.83205057472432,5.0,8.18176486440749e-05,3282.982229261718,-17.01777073828157,0.033872213705559845
5,-105.49981522571034,19.500082208574657,-6.52104766188373,46.706949830356095,970.0,101.0,200708.62923517107,0.0215416407685844,0.0214022707327469,-0.0108700996997946,0.0099764132062226,616.2318757062407,8.743343462925953,30460.238456726074,0.488352092747369,37.15128122655315,6.0,5.403501575485001e-05,3231.1826547103738,-68.81734528962625,0.043172945547322
6,126.94385268599689,1.849641345354725,10.233160792627768,93.26206869194922,781.0,679.0,570888.4008442034,0.02554949553721,0.02543852257078895,-0.04299853674990835,-0.02242839750053895,1821.3558548086066,43.75925827026367,68125.24795532227,0.8743783654493371,36.04951741469955,7.0,-7.288047551114516e-05,3295.1437945558378,-4.856205444162242,0.03705506407436905
7,-178.33385378269992,-34.2217846470801,-23.0531530709821,287.43613287274763,901.0,806.0,605451.3180078177,0.0501629382828008,0.0454965223561421,0.00829325678374125,0.0560076253478691,4508.720004202777,115.688229955158,98904.60968017578,1.0,39.937830965507544,8.0,-2.1372093184927607e-05,3312.750125872525,12.750125872525132,0.0563967676991124
8,95.88915991466428,1.2554521038921107,-28.75182458439312,54.24740102171712,511.0,686.0,2920001.1990470765,0.0536894784672251,0.0469628189980969,0.0132576288504928,0.0599632948695621,3504.5515072602943,66.02620681537073,82909.58404541016,1.0,30.112599724100203,9.0,-1.807122287196314e-05,3306.0101156287305,6.010115628730546,0.0378389966731496
9,142.0,33.49999999999989,-22.264718295992154,267.5768544327218,901.0,659.0,384954.58503306046,0.0683879517833675,0.0631070490949853,0.00728228218201615,0.07077475019734905,6342.06771122217,126.05095481872574,100368.49975585938,1.0,28.752737222660855,10.0,-1.3925711170591276e-05,3313.1902876037507,13.190287603750448,0.07014215178787706
10,121.30582916167646,7.05678572729555,-8.197768086930608,141.9874277714712,646.0,614.0,509824.7958207761,0.0169270285111103,0.0168922592981528,0.0223623066434433,0.0387409257771298,868.3475626244491,23.312400365888568,49737.93029785156,1.0,43.95437517939051,11.0,2.776699288351008e-05,3269.482806754168,-30.517193245832004,0.0101995086297392
11,153.26874693279694,45.99323210561079,-23.084515665040083,315.39787732224346,901.0,406.0,1859554.3443350976,0.0825930691815041,0.0742722029708845,-0.0192015209021727,0.0566269723834089,7309.993930789338,116.91912090212544,99099.15924072266,0.7472305675422336,42.17751528174053,12.0,8.163516927840847e-06,3312.8100991722963,12.810099172296304,0.0691918311798752
12,146.19581205545688,17.024999999997064,-40.301790680817156,270.0,901.0,699.0,2052634.2965950381,0.07060258325245206,0.05524565770111595,0.018280771082010303,0.0595892467849376,5653.993541652417,140.554045563041,101896.82245254517,1.0,43.294622081700965,13.0,-6.368982497692452e-05,3313.6240412735997,13.624041273599687,0.05721837935762545
13,148.35536453170764,-7.156588587307224,85.87099506934275,352.1889018510702,615.0,69702.0,207596.47681168266,0.0709932037308507,0.0051783304889768,0.0287099318622786,0.0502842691380708,37.90716284535446,0.5112401843070984,7320.3444480896,1.0,48.796570410630565,14.0,0.0033725298250807,2918.8172188942917,-381.1827811057087,0.0304500814527273
14,151.43973738908062,-6.259565879679402,60.17130024438156,326.854249056204,849.0,830.0,523693.48292319966,0.1165964931129498,0.0590606124828579,-0.0063212981106942,0.036925347274194,356.89919515089395,0.5020583921235419,7252.365350723267,0.8929693099181962,50.61819288254308,15.0,-0.0001706098929474,2914.963051445985,-385.03694855401454,0.0222950349037445
15,166.108988162907,-13.597159034061812,12.13001946784265,76.76166171939866,801.0,827.0,358751.2860848051,0.1192628694446948,0.116600120192931,-0.0736381825450835,0.0360630104880963,6029.365531974827,27.269381239980248,53793.66874694824,0.368455346158829,49.45052202810047,16.0,6.006950177300981e-05,3276.7933997541923,-23.20660024580775,0.0083325142040848
16,122.6364988915858,1.4977550901555077,-22.514017090298893,173.66613410167048,645.0,669.0,724627.0519627987,0.0485387988181291,0.0422465539427337,-0.0314890461519332,0.0145814173874085,3003.1740849563034,41.24347094826678,66146.8505859375,0.2718015130336689,41.553132353203154,18.0,4.942604886016447e-05,3293.1844667538367,-6.815533246163341,0.0377711818453872
17,153.9951576803659,-6.2725612393154115,10.992379224646704,42.866400749328704,829.0,847.0,693963.0744078923,0.10160981720615544,0.0844461245718397,-0.03148820337073875,0.0584614594652364,2615.019601795495,12.556397438049316,36502.838134765625,0.6094886055187779,52.18891160320078,20.0,0.00018166894520805,3247.54066063499,-52.45933936500978,0.01927688422496835
18,-175.0231607647603,-20.28515149290669,5.389031705401624,281.9538153629768,901.0,821.0,2738143.9129214603,0.0828711496583498,0.0689975202277687,-0.0227235933631539,0.0600932337959764,6556.444325327812,98.14271338749214,95365.5242919922,0.7606717854985398,37.36662974497906,21.0,2.0152569021161617e-05,3311.579715170641,11.57971517064152,0.0413008587623532
19,125.69131608670186,1.5808767584692647,3.6341171573808273,285.5086067011897,781.0,669.0,566643.4995742744,0.02154115577002825,0.0209647301897717,0.0131290311783633,0.03469094500700265,1427.0034009049236,43.02458823345798,67554.11624908447,1.0,47.46699617231425,22.0,-2.520073195186412e-05,3294.5931956770337,-5.406804322966536,0.037779476493597
20,-154.56999820098864,52.98116099315055,-14.415389804656082,321.5783154816436,901.0,111.0,3838030.444408692,0.0596739962611489,0.0508937199926822,-0.0158099398799819,0.0413273201482843,3573.6308842337485,52.83571669783464,74747.32398986816,0.7439079354883319,28.98408706070704,23.0,2.206507505045885e-05,3300.739643324808,0.7396433248077301,0.0409999005496501
21,167.0977237291377,53.04177980488007,-54.239687292186304,352.73378266041067,901.0,413.0,263074.8214137548,0.0733090107793714,0.0428414730127125,-0.0143876972989859,0.0289763192875988,3765.956262789037,76.12126964709822,87904.45327758789,0.6641642715058693,6.187692409520725,24.0,-4.234563820571107e-05,3308.5487309637706,8.548730963770595,0.0542280411554899
22,127.33603549892621,8.472440871925071,-14.02002068923754,254.4745022563447,608.0,678.0,1469499.496874924,0.00799212553847785,0.00775439224212945,0.006418212229383701,0.020345822571867553,685.7299710228998,74.50914803534874,87179.54158782959,1.0,44.42263727575053,25.0,6.007139650188518e-06,3308.2077977481194,8.20779774811922,0.019548246674981097
23,119.66843451847609,15.536616145973618,0.0,88.67332778628052,301.0,612.0,539713.45936227,0.0,0.0,0.020889057316993802,0.020889057316993802,0.0,21.664056135703753,47946.63190841675,1.0,36.2526983064881,26.0,-0.00011989590815290001,3267.2201240138647,-32.779875986135266,0.025708871043483898
24,122.63675380769237,8.88931887737866,55.55993732764829,55.33099532488595,646.0,612.0,362953.99207194883,0.0199733094266609,0.0035330385352545,0.00981814249535805,0.0126222487323844,153.3093392347012,21.883277323571647,48137.545585632324,1.0,60.68718965266644,27.0,-2.092411950244986e-05,3267.482219271299,-32.51778072870047,0.00915034607864095
25,124.48811964397603,5.648013414705545,86.4976721911613,238.8505139013056,674.0,645.0,533741.7410451621,0.0982783210797009,0.0060037333620516,-0.0107649326212415,-0.0025284188106382,421.274366868032,44.94254924076448,69033.86116027832,0.796130671122292,53.5836623883197,28.0,4.9311043657781264e-05,3295.995654401742,-4.004345598258169,0.0279149571406884
26,118.28533188732463,-9.227929801278615,15.65244282418275,343.8078623791024,801.0,651.0,3455128.779826375,0.06669910689710365,0.06450997804178984,-0.0068576577940699,0.05710547392229835,6558.743245752278,113.2880859375,98508.71562957764,0.902143641356977,46.582972482351536,31.0,-1.3183503227271212e-05,3312.626793789872,12.626793789871954,0.026585905818315998
27,-89.62211436087996,12.040747242651783,9.692181702585387,28.458863853596363,909.0,2000.0,1640095.2112718727,0.079076142227522,0.07705223957193474,0.00323013187646955,0.0791514187536975,3841.9946494089327,23.946569609348135,50409.85345840454,1.0,37.511799947923336,32.0,-1.6118872889085102e-06,3270.613527029607,-29.386472970393243,0.06909710432168109
28,-78.12490700607052,6.132345451314844,20.361182294093922,67.24345607498324,911.0,2031.0,340608.15207870206,0.07727472001227964,0.0710135321036651,0.0047495850407578,0.07474231616947735,2846.6617492004743,18.681854018283502,44440.74630737305,1.0,16.15382578769959,33.0,0.00015098014786485,3262.011136012188,-37.988863987811555,0.0410141409602329
29,-58.7137988332734,16.623940895947342,26.953870077292382,246.0188951048849,151.0,2011.0,355841.57881150994,0.01537425511154015,0.01341376580731675,-0.010584988802834299,0.0026647407889601503,1199.6085043660128,77.36022188163226,88441.96796417236,0.21088791696017162,5.199916866254578,34.0,4.5073168250816965e-05,3308.7954029746493,8.795402974649278,0.0221033167042212
30,-25.165123529924063,-57.18161085340657,22.08840495507291,249.09174291971155,201.0,815.0,928677.333799993,0.06425268539489445,0.053371860240290295,-0.04525836201029145,0.00558722139447405,3228.036438002744,44.584170833716655,68572.40200042725,0.1660931802918455,50.11253581386032,35.0,-0.00015689931900995,3295.1731892808734,-4.82681071912657,0.01117866625987355
31,61.48709921233649,25.826834214993173,-22.66734378035681,25.392559022399105,503.0,4060.0,897313.3425508279,0.0294967076766368,0.0268598226162833,0.0200565484535011,0.0470725543361403,2689.431391796561,124.16126251220705,100128.4122467041,1.0,20.858142524167885,36.0,-3.260314917939712e-05,3313.1197931350066,13.119793135006605,0.0631783455610275
32,168.08144344910187,-19.88386549138725,23.784992621115453,60.249087886358886,801.0,827.0,1232375.9207771118,0.1500907045017757,0.1278502645288852,-0.0897781697777172,0.0398485808600255,8112.817255572868,40.24552091773341,65344.09523010254,0.3201743597744975,43.84967905736096,37.0,9.82264385960162e-05,3292.3462936452524,-7.6537063547475555,0.026269429852425
33,159.9075758516308,-10.279525114788845,43.51978836901007,31.290788951517168,801.0,847.0,979615.9365517483,0.0959488796199964,0.0711238592787043,-0.0144807115478532,0.0574337921779436,2199.9913966010663,28.269745206008817,54771.5425491333,0.7964700375569863,42.57600777081252,38.0,1.8100835528309009e-06,3278.415775273016,-21.584224726984303,0.020364671585392
